tab 	rmag_anisotropy
anisotropy_n	anisotropy_s1	anisotropy_s2	anisotropy_s3	anisotropy_s4	anisotropy_s5	anisotropy_s6	anisotropy_sigma	anisotropy_tilt_correction	anisotropy_type	anisotropy_unit	er_analyst_mail_names	er_citation_names	er_location_name	er_sample_name	er_site_name	er_specimen_name	magic_experiment_name	magic_instrument_codes	magic_method_codes
192	0.3328639	0.3352398	0.3318962	0.0003286	-0.0023217	0.0092759	1.247E-4	-1	AMS	Normalized by trace		This study		nw024a2	nw024a2	nw024a2	nw024a2:LP-AN-MS	SIO-KLY4S	LP-X:AE-H:LP-AN-MS
192	0.3314241	0.3339737	0.3346021	0.0023324	0.0001685	0.0086099	1.059E-4	-1	AMS	Normalized by trace		This study		nw024a3	nw024a3	nw024a3	nw024a3:LP-AN-MS	SIO-KLY4S	LP-X:AE-H:LP-AN-MS
192	0.3310648	0.3340354	0.3348998	0.0041572	-0.0010072	0.0118047	1.365E-4	-1	AMS	Normalized by trace		This study		nw024a4	nw024a4	nw024a4	nw024a4:LP-AN-MS	SIO-KLY4S	LP-X:AE-H:LP-AN-MS
192	0.3321899	0.3315873	0.3362228	0.0002390	-0.0019215	0.0065853	1.123E-4	-1	AMS	Normalized by trace		This study		nw024a5	nw024a5	nw024a5	nw024a5:LP-AN-MS	SIO-KLY4S	LP-X:AE-H:LP-AN-MS
192	0.3374383	0.3464076	0.3161541	0.0040351	-0.0074566	0.0035510	1.260E-4	-1	AMS	Normalized by trace		This study		nw025a1	nw025a1	nw025a1	nw025a1:LP-AN-MS	SIO-KLY4S	LP-X:AE-H:LP-AN-MS
192	0.3362076	0.3465191	0.3172733	0.0009260	0.0051213	-0.0025813	5.762E-5	-1	AMS	Normalized by trace		This study		nw025a2	nw025a2	nw025a2	nw025a2:LP-AN-MS	SIO-KLY4S	LP-X:AE-H:LP-AN-MS
192	0.3366152	0.3488009	0.3145840	0.0046621	-0.0001275	-0.0074354	9.053E-5	-1	AMS	Normalized by trace		This study		nw025a3	nw025a3	nw025a3	nw025a3:LP-AN-MS	SIO-KLY4S	LP-X:AE-H:LP-AN-MS
192	0.3316905	0.3297094	0.3386001	-0.0086517	0.0128442	0.0035442	1.537E-4	-1	AMS	Normalized by trace		This study		nw026a1	nw026a1	nw026a1	nw026a1:LP-AN-MS	SIO-KLY4S	LP-X:AE-H:LP-AN-MS
192	0.3316909	0.3269445	0.3413646	-0.0056845	-0.0079270	-0.0008293	1.173E-4	-1	AMS	Normalized by trace		This study		nw026a3	nw026a3	nw026a3	nw026a3:LP-AN-MS	SIO-KLY4S	LP-X:AE-H:LP-AN-MS
192	0.3253663	0.3341637	0.3404699	-0.0052948	0.0048449	-0.0008280	9.021E-5	-1	AMS	Normalized by trace		This study		nw027a1	nw027a1	nw027a1	nw027a1:LP-AN-MS	SIO-KLY4S	LP-X:AE-H:LP-AN-MS
192	0.3315322	0.3398322	0.3286356	-0.0007615	0.0029271	-0.0002553	4.824E-5	-1	AMS	Normalized by trace		This study		nw027a2	nw027a2	nw027a2	nw027a2:LP-AN-MS	SIO-KLY4S	LP-X:AE-H:LP-AN-MS
192	0.3320108	0.3409815	0.3270078	-0.0001375	0.0010737	-0.0016989	4.616E-5	-1	AMS	Normalized by trace		This study		nw027a3	nw027a3	nw027a3	nw027a3:LP-AN-MS	SIO-KLY4S	LP-X:AE-H:LP-AN-MS
192	0.3291957	0.3330039	0.3378005	-0.0036942	-0.0021644	-0.0022818	7.042E-5	-1	AMS	Normalized by trace		This study		nw027a4	nw027a4	nw027a4	nw027a4:LP-AN-MS	SIO-KLY4S	LP-X:AE-H:LP-AN-MS
192	0.3431219	0.3399937	0.3168844	0.0029746	-0.0048817	-0.0090412	1.142E-4	-1	AMS	Normalized by trace		This study		nw028a1	nw028a1	nw028a1	nw028a1:LP-AN-MS	SIO-KLY4S	LP-X:AE-H:LP-AN-MS
192	0.3328019	0.3399607	0.3272373	-0.0040718	0.0008704	0.0070860	5.867E-5	-1	AMS	Normalized by trace		This study		nw028a2	nw028a2	nw028a2	nw028a2:LP-AN-MS	SIO-KLY4S	LP-X:AE-H:LP-AN-MS
192	0.3377989	0.3374450	0.3247561	-0.0031264	-0.0042477	0.0098886	1.235E-4	-1	AMS	Normalized by trace		This study		nw028a3	nw028a3	nw028a3	nw028a3:LP-AN-MS	SIO-KLY4S	LP-X:AE-H:LP-AN-MS
192	0.3405016	0.3316946	0.3278038	0.0045148	0.0006207	0.0025640	7.874E-5	-1	AMS	Normalized by trace		This study		nw028a4	nw028a4	nw028a4	nw028a4:LP-AN-MS	SIO-KLY4S	LP-X:AE-H:LP-AN-MS
192	0.3403566	0.3348148	0.3248286	0.0078525	0.0012833	0.0009667	9.428E-5	-1	AMS	Normalized by trace		This study		nw028a5	nw028a5	nw028a5	nw028a5:LP-AN-MS	SIO-KLY4S	LP-X:AE-H:LP-AN-MS
192	0.3199722	0.3393396	0.3406882	0.0092152	0.0001907	0.0144522	9.082E-5	-1	AMS	Normalized by trace		This study		nw029a1	nw029a1	nw029a1	nw029a1:LP-AN-MS	SIO-KLY4S	LP-X:AE-H:LP-AN-MS
192	0.3229300	0.3352684	0.3418016	0.0076500	0.0005850	0.0122354	7.737E-5	-1	AMS	Normalized by trace		This study		nw029a2	nw029a2	nw029a2	nw029a2:LP-AN-MS	SIO-KLY4S	LP-X:AE-H:LP-AN-MS
192	0.3314760	0.3370090	0.3315150	0.0080707	0.0082798	0.0020010	4.951E-5	-1	AMS	Normalized by trace		This study		nw029a3	nw029a3	nw029a3	nw029a3:LP-AN-MS	SIO-KLY4S	LP-X:AE-H:LP-AN-MS
192	0.3333762	0.3335656	0.3330582	0.0087271	0.0159528	-0.0060574	1.177E-4	-1	AMS	Normalized by trace		This study		nw029a4	nw029a4	nw029a4	nw029a4:LP-AN-MS	SIO-KLY4S	LP-X:AE-H:LP-AN-MS
192	0.3266830	0.3322051	0.3411119	-0.0033148	-0.0044332	0.0011976	8.192E-5	-1	AMS	Normalized by trace		This study		nw030a1	nw030a1	nw030a1	nw030a1:LP-AN-MS	SIO-KLY4S	LP-X:AE-H:LP-AN-MS
192	0.3275143	0.3427947	0.3296910	0.0010715	-0.0000290	0.0051966	5.600E-5	-1	AMS	Normalized by trace		This study		nw030a2	nw030a2	nw030a2	nw030a2:LP-AN-MS	SIO-KLY4S	LP-X:AE-H:LP-AN-MS
192	0.3260049	0.3341329	0.3398621	-0.0056659	-0.0085753	-0.0042625	1.025E-4	-1	AMS	Normalized by trace		This study		nw030a3	nw030a3	nw030a3	nw030a3:LP-AN-MS	SIO-KLY4S	LP-X:AE-H:LP-AN-MS
192	0.3255167	0.3331752	0.3413081	-0.0066677	-0.0097655	-0.0067493	1.175E-4	-1	AMS	Normalized by trace		This study		nw030a4	nw030a4	nw030a4	nw030a4:LP-AN-MS	SIO-KLY4S	LP-X:AE-H:LP-AN-MS
192	0.3344562	0.3303700	0.3351739	-0.0083776	0.0169842	0.0036378	1.419E-4	-1	AMS	Normalized by trace		This study		nw030a5	nw030a5	nw030a5	nw030a5:LP-AN-MS	SIO-KLY4S	LP-X:AE-H:LP-AN-MS
192	0.3249857	0.3395305	0.3354838	-0.0039448	-0.0025938	0.0038259	8.664E-5	-1	AMS	Normalized by trace		This study		nw031a1	nw031a1	nw031a1	nw031a1:LP-AN-MS	SIO-KLY4S	LP-X:AE-H:LP-AN-MS
192	0.3305814	0.3387823	0.3306363	-0.0011031	0.0010762	0.0030352	6.815E-5	-1	AMS	Normalized by trace		This study		nw031a2	nw031a2	nw031a2	nw031a2:LP-AN-MS	SIO-KLY4S	LP-X:AE-H:LP-AN-MS
192	0.3334651	0.3377457	0.3287893	-0.0013149	-0.0029115	-0.0040087	6.768E-5	-1	AMS	Normalized by trace		This study		nw031a3	nw031a3	nw031a3	nw031a3:LP-AN-MS	SIO-KLY4S	LP-X:AE-H:LP-AN-MS
192	0.3278938	0.3425240	0.3295822	-0.0030985	-0.0097171	-0.0062297	1.601E-4	-1	AMS	Normalized by trace		This study		nw031a4	nw031a4	nw031a4	nw031a4:LP-AN-MS	SIO-KLY4S	LP-X:AE-H:LP-AN-MS
192	0.3301904	0.3377881	0.3320215	-0.0052430	0.0041871	0.0047268	7.490E-5	-1	AMS	Normalized by trace		This study		nw032a1	nw032a1	nw032a1	nw032a1:LP-AN-MS	SIO-KLY4S	LP-X:AE-H:LP-AN-MS
192	0.3290978	0.3349760	0.3359262	-0.0078830	0.0002796	0.0061306	8.696E-5	-1	AMS	Normalized by trace		This study		nw032a2	nw032a2	nw032a2	nw032a2:LP-AN-MS	SIO-KLY4S	LP-X:AE-H:LP-AN-MS
192	0.3282347	0.3361251	0.3356401	-0.0026952	-0.0016476	0.0055168	7.224E-5	-1	AMS	Normalized by trace		This study		nw032a3	nw032a3	nw032a3	nw032a3:LP-AN-MS	SIO-KLY4S	LP-X:AE-H:LP-AN-MS
192	0.3260108	0.3381607	0.3358284	0.0021148	0.0037053	0.0014509	7.242E-5	-1	AMS	Normalized by trace		This study		nw032a4	nw032a4	nw032a4	nw032a4:LP-AN-MS	SIO-KLY4S	LP-X:AE-H:LP-AN-MS
192	0.3293464	0.3354486	0.3352050	-0.0016956	0.0065463	0.0011748	6.596E-5	-1	AMS	Normalized by trace		This study		nw032a5	nw032a5	nw032a5	nw032a5:LP-AN-MS	SIO-KLY4S	LP-X:AE-H:LP-AN-MS
192	0.3329955	0.3399731	0.3270314	0.0027549	-0.0023454	0.0009885	8.323E-4	-1	AMS	Normalized by trace		This study		nw033a1	nw033a1	nw033a1	nw033a1:LP-AN-MS	SIO-KLY4S	LP-X:AE-H:LP-AN-MS
192	0.3332047	0.3393777	0.3274176	0.0032579	-0.0022762	0.0009533	7.373E-4	-1	AMS	Normalized by trace		This study		nw033a1	nw033a1	nw033a1	nw033a1:LP-AN-MS	SIO-KLY4S	LP-X:AE-H:LP-AN-MS
192	0.3339371	0.3341681	0.3318949	0.0012481	0.0009904	0.0021076	1.350E-3	-1	AMS	Normalized by trace		This study		nw033a2	nw033a2	nw033a2	nw033a2:LP-AN-MS	SIO-KLY4S	LP-X:AE-H:LP-AN-MS
192	0.3319980	0.3368846	0.3311174	0.0030568	0.0025240	0.0009883	1.275E-3	-1	AMS	Normalized by trace		This study		nw033a3	nw033a3	nw033a3	nw033a3:LP-AN-MS	SIO-KLY4S	LP-X:AE-H:LP-AN-MS
192	0.3258000	0.3404408	0.3337593	-0.0047318	0.0067099	0.0019589	2.246E-4	-1	AMS	Normalized by trace		This study		nw033a4	nw033a4	nw033a4	nw033a4:LP-AN-MS	SIO-KLY4S	LP-X:AE-H:LP-AN-MS
192	0.3321064	0.3362268	0.3316667	0.0006357	0.0037803	-0.0047984	4.331E-4	-1	AMS	Normalized by trace		This study		nw033a5	nw033a5	nw033a5	nw033a5:LP-AN-MS	SIO-KLY4S	LP-X:AE-H:LP-AN-MS
192	0.3378418	0.3305592	0.3315990	0.0019175	-0.0034428	0.0019502	8.738E-4	-1	AMS	Normalized by trace		This study		nw034a1	nw034a1	nw034a1	nw034a1:LP-AN-MS	SIO-KLY4S	LP-X:AE-H:LP-AN-MS
192	0.3396047	0.3336396	0.3267556	0.0063100	-0.0015990	0.0067554	4.031E-4	-1	AMS	Normalized by trace		This study		nw034a2	nw034a2	nw034a2	nw034a2:LP-AN-MS	SIO-KLY4S	LP-X:AE-H:LP-AN-MS
192	0.3331842	0.3350526	0.3317632	0.0016924	0.0017971	0.0023221	7.739E-4	-1	AMS	Normalized by trace		This study		nw034a3	nw034a3	nw034a3	nw034a3:LP-AN-MS	SIO-KLY4S	LP-X:AE-H:LP-AN-MS
192	0.3307969	0.3343963	0.3348068	0.0029784	0.0024301	0.0009750	4.524E-4	-1	AMS	Normalized by trace		This study		nw034a4	nw034a4	nw034a4	nw034a4:LP-AN-MS	SIO-KLY4S	LP-X:AE-H:LP-AN-MS
192	0.3306339	0.3347295	0.3346366	0.0013037	0.0006801	0.0023040	1.371E-4	-1	AMS	Normalized by trace		This study		nw034a5	nw034a5	nw034a5	nw034a5:LP-AN-MS	SIO-KLY4S	LP-X:AE-H:LP-AN-MS
192	0.3345480	0.3342575	0.3311945	-0.0005736	0.0006509	0.0001556	1.548E-4	-1	AMS	Normalized by trace		This study		nw035a1	nw035a1	nw035a1	nw035a1:LP-AN-MS	SIO-KLY4S	LP-X:AE-H:LP-AN-MS
192	0.3349760	0.3353343	0.3296897	-0.0010961	-0.0001293	0.0009405	1.451E-4	-1	AMS	Normalized by trace		This study		nw035a2	nw035a2	nw035a2	nw035a2:LP-AN-MS	SIO-KLY4S	LP-X:AE-H:LP-AN-MS
192	0.3333259	0.3341102	0.3325639	-0.0011746	-0.0011097	0.0017007	1.388E-4	-1	AMS	Normalized by trace		This study		nw035a3	nw035a3	nw035a3	nw035a3:LP-AN-MS	SIO-KLY4S	LP-X:AE-H:LP-AN-MS
192	0.3343805	0.3346833	0.3309362	-0.0006726	0.0004020	0.0036669	1.684E-4	-1	AMS	Normalized by trace		This study		nw035a4	nw035a4	nw035a4	nw035a4:LP-AN-MS	SIO-KLY4S	LP-X:AE-H:LP-AN-MS
192	0.3354739	0.3340835	0.3304425	-0.0014457	-0.0005269	-0.0008870	1.604E-4	-1	AMS	Normalized by trace		This study		nw035a5	nw035a5	nw035a5	nw035a5:LP-AN-MS	SIO-KLY4S	LP-X:AE-H:LP-AN-MS
192	0.3325884	0.3319764	0.3354352	-0.0057556	0.0034169	0.0002606	3.347E-4	-1	AMS	Normalized by trace		This study		nw036a1	nw036a1	nw036a1	nw036a1:LP-AN-MS	SIO-KLY4S	LP-X:AE-H:LP-AN-MS
192	0.3272931	0.3330824	0.3396245	-0.0001308	-0.0044285	-0.0009273	2.586E-4	-1	AMS	Normalized by trace		This study		nw036a2	nw036a2	nw036a2	nw036a2:LP-AN-MS	SIO-KLY4S	LP-X:AE-H:LP-AN-MS
192	0.3316154	0.3364048	0.3319798	-0.0030099	0.0067024	-0.0010815	4.753E-4	-1	AMS	Normalized by trace		This study		nw036a3	nw036a3	nw036a3	nw036a3:LP-AN-MS	SIO-KLY4S	LP-X:AE-H:LP-AN-MS
192	0.3304754	0.3358886	0.3336360	-0.0049195	-0.0001674	-0.0014120	2.258E-4	-1	AMS	Normalized by trace		This study		nw036a4	nw036a4	nw036a4	nw036a4:LP-AN-MS	SIO-KLY4S	LP-X:AE-H:LP-AN-MS
192	0.3346401	0.3342684	0.3310915	0.0013825	-0.0043291	0.0067024	1.736E-4	-1	AMS	Normalized by trace		This study		nw037a1	nw037a1	nw037a1	nw037a1:LP-AN-MS	SIO-KLY4S	LP-X:AE-H:LP-AN-MS
192	0.3390864	0.3418038	0.3191098	-0.0015839	-0.0041157	-0.0039700	3.978E-4	-1	AMS	Normalized by trace		This study		nw037a2	nw037a2	nw037a2	nw037a2:LP-AN-MS	SIO-KLY4S	LP-X:AE-H:LP-AN-MS
192	0.3394863	0.3364397	0.3240740	0.0004128	0.0033030	0.0015603	4.712E-4	-1	AMS	Normalized by trace		This study		nw037a3	nw037a3	nw037a3	nw037a3:LP-AN-MS	SIO-KLY4S	LP-X:AE-H:LP-AN-MS
192	0.3339883	0.3332430	0.3327687	0.0000264	0.0057863	0.0017707	4.333E-4	-1	AMS	Normalized by trace		This study		nw037a4	nw037a4	nw037a4	nw037a4:LP-AN-MS	SIO-KLY4S	LP-X:AE-H:LP-AN-MS
192	0.3242488	0.3378703	0.3378809	0.0072767	0.0002775	0.0041361	3.041E-4	-1	AMS	Normalized by trace		This study		nw037a5	nw037a5	nw037a5	nw037a5:LP-AN-MS	SIO-KLY4S	LP-X:AE-H:LP-AN-MS
